Ising: E=0.1464, m=-0.263;  Heat bath: E=0.2428, T = 0.879; E_tot=0.181∓0.023
Ising: E=0.1433, m=-0.576;  Heat bath: E=0.2460, T = 0.893; E_tot=0.181∓0.023
Ising: E=0.1445, m=-0.602;  Heat bath: E=0.2433, T = 0.881; E_tot=0.180∓0.023
Ising: E=0.1426, m=-0.587;  Heat bath: E=0.2454, T = 0.890; E_tot=0.180∓0.023
Ising: E=0.1368, m=-0.637;  Heat bath: E=0.2490, T = 0.906; E_tot=0.180∓0.023
Ising: E=0.1363, m=-0.592;  Heat bath: E=0.2467, T = 0.896; E_tot=0.178∓0.023
Ising: E=0.1373, m=-0.636;  Heat bath: E=0.2478, T = 0.901; E_tot=0.179∓0.023
Ising: E=0.1317, m=-0.685;  Heat bath: E=0.2497, T = 0.909; E_tot=0.178∓0.023
Ising: E=0.1337, m=-0.640;  Heat bath: E=0.2472, T = 0.898; E_tot=0.177∓0.023
Ising: E=0.1326, m=-0.663;  Heat bath: E=0.2480, T = 0.901; E_tot=0.177∓0.023
Ising: E=0.1273, m=-0.721;  Heat bath: E=0.2512, T = 0.916; E_tot=0.177∓0.023
Ising: E=0.1318, m=-0.625;  Heat bath: E=0.2466, T = 0.895; E_tot=0.176∓0.023
Ising: E=0.1311, m=-0.634;  Heat bath: E=0.2462, T = 0.894; E_tot=0.176∓0.023
Ising: E=0.1342, m=-0.698;  Heat bath: E=0.2444, T = 0.886; E_tot=0.176∓0.023
Ising: E=0.1342, m=-0.619;  Heat bath: E=0.2413, T = 0.873; E_tot=0.174∓0.023
Ising: E=0.1348, m=-0.648;  Heat bath: E=0.2432, T = 0.881; E_tot=0.176∓0.023
Ising: E=0.1273, m=-0.733;  Heat bath: E=0.2486, T = 0.904; E_tot=0.175∓0.023
Ising: E=0.1254, m=-0.635;  Heat bath: E=0.2487, T = 0.905; E_tot=0.174∓0.023
Ising: E=0.1343, m=-0.508;  Heat bath: E=0.2387, T = 0.862; E_tot=0.173∓0.023
Ising: E=0.1338, m=-0.589;  Heat bath: E=0.2396, T = 0.866; E_tot=0.173∓0.023
Ising: E=0.1278, m=-0.738;  Heat bath: E=0.2453, T = 0.890; E_tot=0.174∓0.023
Ising: E=0.1302, m=-0.713;  Heat bath: E=0.2420, T = 0.876; E_tot=0.173∓0.023
Ising: E=0.1270, m=-0.692;  Heat bath: E=0.2429, T = 0.880; E_tot=0.172∓0.023
Ising: E=0.1229, m=-0.761;  Heat bath: E=0.2458, T = 0.892; E_tot=0.172∓0.023
Ising: E=0.1216, m=-0.765;  Heat bath: E=0.2454, T = 0.890; E_tot=0.171∓0.023
Ising: E=0.1222, m=-0.736;  Heat bath: E=0.2472, T = 0.898; E_tot=0.172∓0.023
Ising: E=0.1245, m=-0.734;  Heat bath: E=0.2422, T = 0.877; E_tot=0.170∓0.023
Ising: E=0.1223, m=-0.748;  Heat bath: E=0.2432, T = 0.881; E_tot=0.170∓0.023
Ising: E=0.1226, m=-0.738;  Heat bath: E=0.2427, T = 0.879; E_tot=0.170∓0.023
Ising: E=0.1221, m=-0.540;  Heat bath: E=0.2417, T = 0.874; E_tot=0.169∓0.023
Ising: E=0.1250, m=-0.703;  Heat bath: E=0.2392, T = 0.864; E_tot=0.169∓0.023
Ising: E=0.1265, m=-0.736;  Heat bath: E=0.2372, T = 0.856; E_tot=0.169∓0.023
